message,signature,duration
980,8513,64752000
5901,2441,72187000
6775,2408,70350000
6172,1419,57422000
8083,1563,63784000
9526,3332,91961000
4086,9983,73106000
1492,7040,69044000
6613,1276,68094000
9187,2470,75595000
3841,1926,67930000
8278,9071,91591000
6732,3215,79465000
1567,2442,69696000
8062,6240,58968000
755,6085,67232000
3668,6278,58365000
7634,6073,78166000
5172,3781,61502000
604,5895,89819000
3845,935,65112000
8874,4526,71719000
9864,4213,70884000
6129,803,79369000
2354,894,86989000
6052,9923,73486000
6972,2045,72541000
1495,9131,75731000
1203,4379,102030000
2231,6984,66647000
4209,1775,77062000
4249,3737,77240000
4982,3818,95879000
8909,2699,92745000
8645,1350,80710000
6017,4506,73530000
7404,8450,86137000
6523,4128,84600000
2363,3624,56969000
965,3097,74568000
2197,6188,79715000
7200,6962,65583000
7639,1789,64170000
3773,508,73313000
5501,724,70284000
6132,8368,57308000
1759,1980,78200000
8211,2211,71568000
9383,3956,73822000
8855,5678,60827000
633,5801,59030000
4060,1416,79939000
6784,9706,58038000
2256,9846,72771000
379,877,73824000
9242,1279,83549000
5470,1969,76245000
1103,1782,82686000
5875,3328,63967000
652,2892,58662000
5085,2582,78190000
3458,9195,80322000
2494,6253,87681000
5530,3590,82910000
4093,240,59781000
1185,2451,73260000
73,237,66552000
9911,888,76898000
9333,8853,97356000
7902,5404,69951000
4794,3455,73265000
4828,8849,54088000
6353,8705,66344000
9549,752,83223000
9295,6969,82688000
4192,2548,74227000
2013,1498,69183000
5887,818,68194000
4155,6612,72939000
7508,7095,65702000
1073,6978,82244000
5766,8706,58436000
2288,1927,59628000
3160,6439,74777000
899,6326,65976000
7478,190,79001000
5942,4414,68045000
444,3723,58456000
6101,8559,67152000
4283,4867,60789000
9619,4640,92605000
6828,999,80587000
202,6972,74628000
8403,2292,99895000
5797,4278,69214000
1744,7015,86794000
4148,2532,76549000
1558,4747,58790000
6318,7024,95393000
1400,4529,74555000
3944,1308,82437000
3873,1838,74582000
2403,6909,70241000
5809,9183,67216000
3788,2820,79922000
8122,173,75438000
8144,6993,58664000
9177,7149,63357000
3284,931,64226000
1733,8302,85374000
634,3908,70255000
416,7036,78014000
5810,7007,66845000
4894,5629,72416000
124,6323,74989000
5022,1477,64870000
2663,585,83015000
452,726,63378000
3197,7963,98425000
7354,943,95244000
2007,139,85870000
2373,8993,73575000
7222,8442,77439000
2370,1134,92117000
2631,5618,81334000
8048,2963,59535000
3423,731,73915000
9970,6861,81938000
3533,5589,89844000
1176,283,73070000
4903,8533,74314000
9274,650,55233000
5129,784,102199000
3462,2467,74214000
708,2463,69633000
8051,2716,81988000
2860,7921,70154000
3107,141,65254000
8983,8313,67535000
8187,6319,70429000
45,8120,79867000
5233,4843,78439000
6284,4533,85372000
9069,5504,59812000
139,5305,76571000
9193,1574,57503000
3679,7464,58279000
8456,4574,64493000
9089,4909,68425000
2868,418,58823000
2105,4618,66408000
6279,1822,90539000
2622,4991,85309000
7439,6347,64930000
296,3596,73603000
8407,1250,73315000
6700,6019,66107000
6314,1160,63866000
7456,4228,94068000
6141,2383,74365000
5788,4839,57949000
5626,3104,85943000
1813,4310,66913000
4803,4010,66567000
3561,1985,85009000
6962,8752,89762000
5174,4027,75532000
3524,2339,91308000
3548,4887,75559000
1081,330,93726000
9351,6416,70228000
9084,9680,86700000
3083,1041,97937000
6127,5804,55819000
136,9423,59131000
7100,2277,70328000
1927,7138,72771000
7058,3793,68034000
9319,1460,64125000
5370,2654,93066000
6340,6340,80428000
9806,2615,70374000
8796,3106,55604000
3134,3062,62047000
6960,5281,82529000
6796,9015,85118000
5763,4281,83480000
4320,5169,79373000
6899,2320,77900000
5178,6652,63426000
2152,5653,84881000
4946,2521,111904000
5297,1620,61293000
4801,2982,57791000
1456,8731,97849000
6089,7103,65922000
8700,9451,83443000
2965,30,73131000
5768,6180,95916000
3955,119,96113000
9043,269,74070000
9546,6027,72488000
8510,7739,75090000
6301,2822,85394000
7847,9432,70561000
8910,9661,78533000
9948,3322,80792000
138,4037,60160000
5392,7262,71132000
1093,7102,73785000
5289,7159,66658000
8426,9272,65142000
5692,584,67381000
278,1415,93565000
5191,1973,77506000
9461,9340,84898000
653,7642,86706000
7651,7574,76073000
1055,9029,72866000
7127,5354,81076000
3649,6152,78344000
9506,8827,94497000
893,713,79935000
5650,6456,76393000
9969,3223,80186000
2014,7576,83395000
1041,4441,81566000
8846,725,61836000
2577,1388,85771000
932,2105,58790000
9599,1852,70963000
3278,8405,79383000
8163,9814,69077000
5206,571,66107000
6291,2289,66809000
3714,2865,60389000
758,846,71479000
581,5334,82410000
8974,421,59500000
771,963,63626000
1048,3543,85373000
9955,3553,69754000
7270,4455,85256000
2087,9442,66193000
4632,528,90028000
299,473,67250000
1382,8008,76016000
6955,2969,69176000
6433,871,73827000
7351,4436,63073000
7496,4674,81335000
6594,9731,62982000
9977,3938,72306000
7556,8365,87363000
4357,4765,81610000
5530,3590,85847000
9636,1602,93960000
8542,8045,85434000
22,6768,66764000
9936,8215,75137000
2567,8217,73397000
2796,9200,86897000
4388,87,90826000
4694,8371,75695000
499,5568,91546000
7227,1480,78499000
5793,1922,76882000
8129,7908,65576000
3468,5863,55640000
1809,1047,81740000
8750,9637,76214000
8569,4221,54936000
3207,285,58113000
5818,8276,82833000
4308,886,56999000
6257,898,82171000
1706,9493,67067000
2053,4543,94407000
4034,4158,73588000
5053,5234,73568000
747,544,92185000
7045,5784,82313000
1192,440,73042000
5212,8224,50539000
5987,4541,90098000
7104,7944,81828000
8639,5038,68784000
2481,7894,93077000
6527,5775,70286000
1015,1718,65369000
5931,8575,72684000
4546,6362,80236000
7754,879,71168000
6663,5959,84061000
7276,2038,88081000
477,8645,76756000
5868,2691,65200000
3688,4431,88431000
2061,2576,86701000
1482,8554,82478000
5985,2484,64068000
9492,4423,85219000
7534,2608,84612000
4385,131,72943000
3151,9473,78755000
8716,7430,71160000
258,7807,76815000
8415,4505,67008000
8428,5109,85073000
1841,4008,83166000
8584,4243,70298000
749,8712,73998000
6733,110,75096000
7459,9141,81065000
4344,556,73188000
1740,297,68254000
864,1653,84062000
391,1402,52752000
7308,3251,74521000
1830,9466,94683000
7269,6311,65264000
5429,3739,66506000
5321,1319,83781000
9296,1471,59434000
911,2066,79688000
4458,5926,73767000
5037,8919,69908000
1923,1537,82653000
1981,7529,83613000
1684,8086,84607000
7260,7452,73101000
4103,4597,79046000
3856,1013,74652000
6290,9877,90559000
6003,3557,65289000
1402,6793,84012000
5845,1310,82447000
8297,7885,62770000
7439,6347,67751000
1154,8074,63254000
2820,8638,77458000
7470,8634,102319000
2937,891,72459000
1367,5622,84062000
9217,551,79872000
5953,4595,73305000
1102,7698,50771000
3354,7021,63150000
7662,9893,75205000
7581,5546,84538000
1908,8428,82906000
5009,6173,67124000
7026,9961,74792000
1437,264,73995000
3994,9618,81075000
7882,9458,74720000
8256,7307,82523000
8641,9979,66406000
5230,4571,69577000
6196,6895,70809000
4,7654,78601000
3023,2215,78979000
5442,5215,69597000
1374,9393,67182000
5582,1646,80819000
3111,7765,77405000
7301,1961,74531000
1370,7752,87094000
3434,9908,62538000
4904,2158,64451000
4779,1767,65970000
4832,5599,73838000
9112,8833,72092000
2724,5711,71913000
1744,7015,80477000
4029,7206,65308000
2611,6026,87745000
4802,1868,75420000
2527,9707,93361000
4481,9455,80856000
6459,2606,94212000
5348,6054,80880000
1757,5852,63211000
9279,1405,73456000
9811,3531,80313000
3811,4223,86989000
7424,1774,61926000
2105,4618,72865000
7984,9852,73212000
6279,1822,91455000
1945,5051,79457000
3389,782,76623000
5778,9827,84435000
6985,971,70194000
2143,9890,59766000
5325,7492,75831000
5884,7322,68392000
2115,7132,68738000
7287,5327,82713000
7550,8164,57071000
4975,8782,83262000
3138,5743,80267000
5761,320,67002000
8392,5271,96651000
3744,8910,82226000
8355,7412,80425000
1662,4405,72982000
5221,9976,92681000
1609,4546,76821000
1164,4559,74013000
9135,500,91759000
3345,4138,80199000
7310,3721,83077000
7788,5969,76724000
4513,3958,79814000
6287,7345,74485000
4817,5964,69401000
8758,2768,57960000
4076,7341,78239000
2127,2420,58002000
4463,1553,72837000
5803,7745,77481000
8284,693,66897000
639,7456,83995000
1202,8953,74667000
7270,4455,80113000
4669,7218,77959000
6857,6929,82834000
9576,1146,58665000
4345,3458,73462000
5872,5460,73963000
1216,7109,63699000
219,4026,79581000
4023,7294,71832000
3210,9308,55759000
4566,4952,67809000
6621,9943,78284000
3576,5198,67390000
7671,9494,75753000
474,6370,75751000
2412,3064,68199000
8374,6413,56099000
4573,2076,57489000
4351,6557,62781000
9120,3558,82721000
9615,9013,72239000
5008,2486,78906000
6283,3708,55598000
4459,1411,57931000
1015,1718,65164000
4775,2597,62751000
3741,3037,86220000
6983,5625,74332000
4327,9477,80797000
3302,3483,82425000
8004,6726,80223000
6023,6301,79936000
7271,203,71597000
8771,1127,63917000
4022,457,81092000
6258,3331,66569000
4803,4010,69956000
4663,781,73197000
52,9146,62717000
4207,521,67910000
4701,9866,61371000
6908,8950,61302000
8967,8221,76390000
5161,3720,81186000
9107,9862,80648000
8600,7128,89595000
7460,7182,78493000
1538,2483,64680000
838,8113,91863000
1488,3445,79596000
2259,2380,68001000
8430,3302,70432000
2446,9241,69665000
8823,2143,81942000
3251,3622,78250000
8492,870,92541000
3843,7122,68670000
7921,3151,62303000
2295,3248,71679000
8888,8209,84281000
8491,5751,70342000
7490,6331,83518000
6326,4197,75880000
4034,4158,73033000
4535,7609,84531000
2131,7813,79416000
9967,2565,68325000
3062,1485,68674000
437,995,72011000
8270,8003,76107000
5612,3744,80674000
4473,1002,80822000
5466,8847,71529000
1534,4726,81149000
134,2190,93956000
8133,5221,65824000
7815,5656,81574000
6817,7681,63106000
2702,834,85592000
2131,7813,82528000
3434,9908,66924000
2744,7909,78220000
9142,8687,91144000
6290,9877,81210000
5779,8767,84825000
3798,7098,77789000
4996,4099,57930000
7261,8982,73291000
5391,1977,76497000
4899,6815,100227000
2561,6513,80080000
108,1487,68098000
5030,1610,81924000
6839,5166,61777000
961,6600,88751000
3172,6655,63013000
9661,7067,77092000
4752,2036,101535000
5716,2905,63598000
4021,7860,80520000
6392,702,68318000
9284,6156,98354000
2925,8359,72362000
8134,5781,73174000
647,8913,80945000
8673,4572,74466000
7390,7593,80334000
9741,7238,60561000
2468,6766,68342000
424,4013,80765000
8043,9130,67346000
9908,2367,74076000
6159,5213,68479000
2946,4207,54725000
7982,8879,78342000
2016,9092,81259000
5496,8777,89089000
4468,6784,77848000
9755,1679,95575000
577,5134,69297000
9571,183,67550000
5862,552,86334000
137,1759,73826000
9345,8489,69657000
5768,6180,88711000
914,6171,83226000
3306,9106,70377000
3466,8806,76004000
1031,1031,80911000
1267,4456,70160000
7044,623,75099000
9673,758,71687000
17,7969,85951000
4150,1720,68133000
4774,2936,72716000
6565,2815,70555000
4439,2823,59444000
7479,9677,75235000
9450,3164,96533000
5281,8609,57108000
6101,8559,60230000
5188,5981,74347000
3892,2708,81629000
7193,9232,67873000
4591,8062,87684000
9207,8451,49350000
1062,6298,66972000
3553,4038,65634000
1668,822,92827000
2994,7817,78110000
1320,456,75281000
7949,9208,68631000
1385,6226,74288000
6817,7681,60830000
9234,8291,77648000
9447,1387,72232000
6434,593,87937000
6780,4388,64009000
8418,3854,76307000
521,9251,82377000
3403,2607,72493000
8816,7825,73548000
9459,2846,72967000
6659,7158,71699000
1096,1008,85056000
8468,7798,78656000
2967,4740,71952000
2906,5635,72381000
7212,7877,81785000
5213,2570,67211000
114,5059,88425000
7486,2731,64536000
6853,4248,74644000
5489,278,67977000
1472,4089,88673000
6456,7881,56096000
1838,1448,87820000
6880,2226,63778000
6719,1864,61257000
6790,2037,83000000
3090,4326,76123000
3598,4749,72047000
2633,3725,69671000
26,3222,75653000
7032,266,69156000
3476,5739,49509000
999,2754,69131000
6516,9133,61571000
2623,3580,62792000
2490,5809,81545000
3113,2227,98494000
7165,4034,63083000
6117,8142,54099000
89,9809,66791000
3395,7178,74989000
2195,4135,97421000
2755,9035,93579000
1110,3953,73443000
2006,6404,78914000
6663,5959,81602000
4838,8253,79660000
5324,8019,62370000
4810,6874,81427000
6022,8524,73825000
7738,8558,86335000
193,6789,79372000
7264,3072,86632000
4295,5741,53969000
6627,6303,76028000
6104,2129,73815000
1825,3756,72693000
6213,977,80843000
818,843,79525000
7874,1179,78652000
9395,4811,81165000
7569,6834,74397000
469,7679,59479000
3281,276,69195000
1165,3105,93482000
6469,4019,67817000
755,6085,70226000
7704,5007,72311000
2275,3980,80662000
6404,8796,83458000
972,3073,96509000
8934,4051,77407000
5516,57,78120000
7121,8937,75342000
6115,6393,89151000
9192,5733,67737000
9787,2933,72341000
4589,3353,72278000
4313,1330,77319000
7633,527,73927000
2728,2611,86607000
9019,6918,66594000
7134,8824,86081000
401,4211,76502000
4339,9485,74074000
4944,2575,84440000
5406,4053,85365000
9438,5761,71182000
7483,9836,68411000
9407,2068,75892000
6107,3986,74944000
9798,3202,89479000
9193,1574,64461000
4023,7294,68303000
6056,3462,57260000
6161,8181,72603000
4234,2793,85311000
2264,6646,79353000
6408,382,62454000
1084,5544,93713000
8412,6481,78016000
7711,848,68423000
8262,5738,69085000
8895,8983,88901000
3613,8881,88919000
5279,8887,96221000
2286,7208,91051000
9970,6861,80265000
7280,5924,65464000
4295,5741,56033000
9302,6813,70140000
6377,1891,69338000
4912,2972,51152000
4761,5420,61279000
2861,5601,78479000
9962,1902,90090000
8266,4973,88356000
6443,5104,74400000
3379,6903,78324000
3211,5603,71545000
5955,4782,70851000
2865,6430,82019000
9411,2685,76985000
8833,7657,50401000
9945,5413,67624000
4477,696,76179000
684,2141,71585000
6060,5936,67729000
7066,1632,69498000
9903,1063,85207000
9431,4343,91618000
6514,4188,68015000
6808,4780,90337000
3600,2942,81554000
9886,9324,74339000
8998,9807,75296000
6617,9338,72167000
4961,8381,69317000
4644,5731,81324000
1088,5167,64103000
987,8163,77885000
9793,3113,54896000
4551,7578,64816000
4136,7822,68922000
2935,3832,76235000
3335,4518,84207000
1650,9216,112320000
5585,4596,82021000
3952,2376,80687000
9954,6055,81287000
2524,6468,69343000
8720,9044,90918000
2788,2667,86818000
5201,7025,81860000
6837,1325,71450000
9192,5733,70584000
8378,3625,82962000
6575,168,85343000
7052,1417,57628000
4218,161,84661000
4951,6684,63303000
8284,693,71052000
430,7148,62319000
9605,8990,94353000
6377,1891,79563000
3341,1528,77673000
8236,586,56028000
6545,1086,91145000
3794,4494,68437000
2207,2856,75882000
7147,4949,65279000
2035,6627,67257000
1766,8376,72429000
6161,8181,69540000
6570,4150,71347000
6565,2815,71994000
1283,3858,72080000
2978,3745,65543000
6687,2140,82473000
3022,4964,67476000
6520,1675,83462000
2388,9741,73827000
8963,7774,62011000
6918,6012,62584000
2247,9005,79104000
1323,7628,63600000
5531,6565,64444000
2698,1234,66599000
5201,7025,84013000
8570,3027,95753000
3507,6225,57812000
7827,9063,66728000
3722,1006,88778000
9556,9927,97536000
144,840,62218000
6558,4627,68666000
4899,6815,108019000
9940,3996,66508000
9516,6185,86923000
7590,6165,77643000
2659,1177,85917000
378,8850,97201000
5106,3942,56937000
5271,5191,84824000
4762,3100,64883000
409,8562,88836000
9594,7861,90298000
7322,3362,64031000
2905,7559,73063000
5584,1000,68442000
523,126,72120000
705,5259,87170000
6606,8319,71462000
4696,3602,80713000
2662,9482,63228000
7726,4636,85734000
3002,6007,105328000
3571,1331,82733000
670,8734,76915000
1245,2538,89005000
8216,6170,87993000
2959,9725,55672000
8379,3451,59063000
1561,6689,88502000
5375,5930,62134000
291,2328,64432000
447,844,69908000
3619,9658,70066000
15,6419,73559000
947,204,88913000
9612,9114,79410000
7278,4409,60178000
5387,8370,61371000
9690,23,62600000
6068,1479,67024000
9268,4071,70289000
4973,6132,72825000
9726,9139,64978000
9660,957,59846000
2124,5164,72194000
3714,2865,58871000
132,3042,71542000
5503,8418,64542000
2315,5683,59300000
2779,2114,72462000
7400,4126,76706000
6975,2623,63798000
9662,1135,84338000
2194,6928,85567000
9559,8242,82537000
1374,9393,68269000
1282,3033,77693000
9619,4640,100880000
2653,4773,97770000
3604,308,86570000
9479,8227,58473000
9201,7527,76974000
9765,1444,68007000
9216,8052,71359000
7050,2621,70529000
2058,6234,83242000
3582,2614,57740000
1937,5873,77839000
1443,8447,83646000
2933,6198,68682000
8381,8453,85570000
9079,7552,78018000
4781,1313,64704000
1252,3496,70850000
824,1236,70845000
5861,1709,66525000
6651,6723,83509000
8852,534,79364000
6303,5560,71320000
6795,9901,81439000
5088,1458,82068000
6198,9723,86685000
3137,5094,76552000
7714,1533,62464000
7933,3757,72725000
9364,4878,73746000
9081,5085,82104000
3192,1750,64385000
1186,6865,84347000
6087,8385,72326000
1622,1825,86725000
7445,9840,68924000
5042,4590,74674000
6236,6648,73599000
2048,3815,91140000
9651,6668,71153000
4998,1630,65956000
9052,9892,71390000
1885,4044,78095000
5377,5499,79806000
1891,7541,61294000
3724,2260,77802000
1881,6043,73521000
9903,1063,85749000
5508,2593,82006000
9393,307,71431000
29,8089,81167000
5778,9827,72204000
4238,5183,68536000
989,7709,76373000
7888,6206,75227000
6027,4599,76171000
4318,7599,105432000
3877,6261,90451000
8644,9247,65016000
5467,229,61340000
1900,7359,89105000
9979,3403,69008000
3180,8025,93457000
5396,7627,63049000
1438,1925,64189000
6978,2237,51700000
7397,1795,76379000
9814,6029,76001000
3758,242,81990000
9014,8822,82065000
6319,1494,58628000
8609,1983,64219000
3910,6457,71721000
5499,8966,93697000
8741,6822,58936000
5410,3999,85938000
6138,5353,76395000
2844,5042,72395000
1128,5105,89164000
3716,7233,69957000
30,8106,63423000
3367,1015,65170000
882,4652,86265000
8350,1637,79574000
577,5134,67823000
1564,574,94270000
9635,4279,63029000
6520,1675,85823000
3499,3206,90134000
6059,8508,68047000
8333,4078,65920000
8872,6568,87131000
4904,2158,69991000
5405,9391,65470000
2974,7613,79064000
5891,1337,79735000
2808,5425,97076000
3361,1435,77829000
9462,4556,70679000
278,1415,90735000
609,1376,75624000
7264,3072,82327000
1733,8302,94216000
8061,1820,66919000
1878,8765,69369000
1356,1583,70720000
7530,9179,79325000
5246,7942,82790000
2546,151,62293000
8573,4130,70350000
1448,6882,82563000
9222,3012,75266000
9682,4532,81835000
7284,5816,93605000
2906,5635,63424000
9496,8753,77920000
2999,3601,103973000
6723,8300,77229000
161,532,61535000
694,8068,67858000
6283,3708,59998000
5339,2125,72770000
2888,6521,95948000
6106,2321,65833000
6473,4538,93098000
2461,812,89192000
3730,5532,86924000
1052,8519,64917000
51,5995,80784000
6390,9611,82304000
2652,9653,83841000
2737,3324,58022000
6068,1479,67006000
4363,5172,77604000
8379,3451,60827000
7089,2122,78488000
4371,1837,87051000
4223,3811,77903000
